year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2001-02,16,5,31,14,0,ON-Jr.A,27,Mississauga Chargers,19
2002-03,17,6,77,12,6,OHL,66,London Knights,18
2003-04,18,14,139,25,10,OHL,64,2 Teams,39
2003-04,18,0,4,2,3,OHL,3,London Knights,2
2003-04,18,14,135,23,7,OHL,61,Mississauga IceDogs,37
2004-05,19,15,111,31,5,OHL,59,Mississauga IceDogs,46
2005-06,20,7,107,26,15,AHL,70,Grand Rapids Griffins,33
2006-07,21,4,126,18,-7,AHL,65,Grand Rapids Griffins,22
2007-08,22,5,149,15,-6,AHL,66,Grand Rapids Griffins,20
2011-12,26,0,4,0,3,WC-A,6,Canada,0
2012-13,27,2,6,9,0,CHL,12,Denver Cutthroats,11
