league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,77,2,23,147,56,18,,BUF,"[{'link': '/awards/voting-1994.html#calder', 'name': 'Calder-5'}]",14.3,12,35,4,21,1,1993-94,,8,24,0,17
NHL,47,0,24,94,22,8,,BUF,[],3.2,1,19,-4,3,0,1994-95,,2,12,1,10
NHL,76,5,25,203,56,10,,BUF,[],11.3,19,33,-4,23,0,1995-96,,4,28,1,22
NHL,0,6,26,191,53,5,,BUF,[],14.1,22,26,14,27,0,1996-97,,5,24,1,20
NHL,72,1,27,150,34,9,,BUF,[],8.7,8,21,8,13,0,1997-98,,5,26,1,11
NHL,51,0,28,90,20,3,773,TOT,[],6.7,5,14,4,6,0,1998-99,15:10,1,16,1,10
NHL,41,0,28,66,15,2,636,BUF,[],6.1,4,11,3,4,0,1998-99,15:31,0,12,1,8
NHL,10,0,28,24,5,1,137,DAL,[],8.3,1,3,1,2,0,1998-99,13:42,1,4,0,2
NHL,33,0,29,31,4,0,294,TOT,[],6.5,1,2,-5,2,0,1999-00,8:55,1,4,0,2
NHL,16,0,29,17,2,0,161,DAL,[],5.9,0,1,-4,1,0,1999-00,10:05,1,2,0,1
NHL,17,0,29,14,2,0,133,CHI,[],7.1,1,1,-1,1,0,1999-00,7:48,0,2,0,1
NHL,12,0,30,20,3,0,198,PHI,[],5.0,1,2,0,1,0,2000-01,16:30,0,4,0,2
