year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2002-03,16,3,39,7,0,NAHL,33,U.S. National Team Development Program,10
2003-04,17,3,22,1,0,NAHL,10,U.S. National Team Development Program,4
2003-04,17,1,0,1,-1,WJ18-A,6,United States,2
2004-05,18,15,67,26,9,USHL,52,Tri-City Storm,41
2005-06,19,15,91,37,15,USHL,58,Tri-City Storm,52
2006-07,20,11,26,19,0,CCHA,42,Miami University RedHawks,30
2007-08,21,10,32,25,0,CCHA,42,Miami University RedHawks,35
2008-09,22,8,34,19,0,CCHA,41,Miami University RedHawks,27
2009-10,23,18,40,27,0,CCHA,44,Miami University RedHawks,45
2010-11,24,9,64,19,12,AHL,65,Houston Aeros,28
2011-12,25,5,27,6,7,AHL,35,Houston Aeros,11
2012-13,26,2,26,6,6,AHL,17,Houston Aeros,8
