assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,2008-09,3,1,1,Trail Smoke Eaters,18,4,0,BCHL
1,2012-13,6,1,0,Grand Rapids Griffins,22,8,0,AHL
