giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,9,0,21,0,0,4,2,0,0,,HAR,0,0,[],0.0,0,2,0,0,0,0,1996-97,0,,0,6,0,2
0,NHL,23,0,22,0,0,11,2,0,0,,CAR,0,0,[],0.0,0,2,-2,0,0,0,1997-98,0,,0,44,0,2
0,NHL,61,1,23,0,0,46,15,0,1,1022,CAR,0,0,[],2.2,1,14,15,1,0,0,1998-99,0,16:45,0,95,0,13
0,NHL,64,1,24,0,0,47,4,0,0,1227,CAR,0,0,[],6.4,3,1,-22,3,0,0,1999-00,0,19:10,0,90,0,1
0,NHL,46,1,25,0,0,26,3,0,0,452,COL,0,0,[],3.8,1,2,2,1,0,0,2000-01,0,9:50,0,40,0,2
0,NHL,46,0,26,0,0,38,3,0,0,847,TBL,0,0,[],0.0,0,3,-4,0,0,0,2001-02,0,18:25,0,51,0,3
0,NHL,67,0,27,0,0,38,8,0,0,1177,TBL,0,0,[],2.6,1,7,-6,1,0,0,2002-03,0,17:34,0,35,0,7
0,NHL,58,0,28,0,0,35,4,0,0,952,TBL,0,0,[],2.9,1,3,11,1,0,0,2003-04,0,16:25,0,42,1,2
0,NHL,82,0,30,0,0,26,9,0,0,1475,TBL,0,0,[],0.0,0,9,7,0,0,0,2005-06,0,17:59,0,60,0,9
0,NHL,81,0,31,0,0,30,8,0,0,1279,TBL,0,0,[],3.3,1,7,0,1,0,0,2006-07,0,15:47,0,44,1,6
20,NHL,55,0,32,0,49,21,7,54,0,744,BUF,11,0,[],4.8,1,6,1,1,0,0,2007-08,76,13:31,0,30,0,6
