league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,74,3,20,190,58,9,,NYR,"[{'link': '/awards/voting-1985.html#calder', 'name': 'Calder-7'}]",15.3,24,29,3,29,0,1984-85,,5,51,0,20
NHL,73,1,21,238,54,18,,NYR,[],10.5,15,29,-4,25,2,1985-86,,8,109,0,11
NHL,64,5,22,240,74,13,,NYR,[],16.7,27,34,8,40,0,1986-87,,13,60,0,21
NHL,69,3,23,204,68,20,,NYR,[],13.7,17,40,-6,28,0,1987-88,,11,95,0,20
NHL,79,4,24,240,88,21,,NYR,"[{'link': '/awards/voting-1989.html#AS', 'name': 'AS-7'}]",13.3,19,56,5,32,2,1988-89,,11,148,1,34
NHL,76,3,25,249,71,15,,TOT,[],12.9,24,39,-11,32,1,1989-90,,7,128,0,24
NHL,48,3,25,166,38,8,,NYR,[],11.4,13,19,-10,19,0,1989-90,,6,100,0,11
NHL,28,0,25,83,33,7,,LAK,[],15.7,11,20,-1,13,1,1989-90,,1,28,0,13
NHL,68,6,26,221,89,12,,LAK,[],20.4,29,44,27,45,0,1990-91,,16,106,0,32
NHL,49,4,27,147,39,5,,LAK,[],11.6,12,22,-2,17,0,1991-92,,5,70,0,17
NHL,39,3,28,134,52,8,,LAK,[],18.7,17,27,12,25,0,1992-93,,8,57,0,19
NHL,78,3,29,193,58,10,,TOT,[],11.9,19,35,-7,23,0,1993-94,,4,83,0,25
NHL,51,2,29,121,41,10,,LAK,[],14.0,13,24,-12,17,0,1993-94,,4,59,0,14
NHL,27,1,29,72,17,0,,PIT,[],8.3,6,11,5,6,0,1993-94,,0,24,0,11
NHL,47,3,30,116,44,5,,PIT,[],18.1,16,23,1,21,1,1994-95,,4,42,2,16
NHL,58,2,31,187,70,13,,PIT,[],18.7,17,35,4,35,1,1995-96,,17,69,3,19
NHL,74,2,32,139,42,7,,TOT,[],12.9,15,24,6,18,2,1996-97,,1,69,0,17
NHL,40,0,32,73,24,4,,PIT,[],12.3,7,15,4,9,1,1996-97,,1,33,0,11
NHL,34,2,32,66,18,3,,DET,[],13.6,8,9,2,9,1,1996-97,,0,36,0,6
NHL,77,0,33,136,17,2,,MDA,[],6.6,6,8,-25,9,1,1997-98,,2,64,0,6
NHL,58,2,34,107,32,5,1007,MDA,[],14.0,8,17,-5,15,0,1998-99,17:22,7,42,0,12
