year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1979-80,15,1,0,1,0,Sweden-2,6,Fagersta HK,2
1980-81,16,23,0,5,0,Sweden-3,20,Fagersta HK,28
1981-82,17,28,74,11,0,Sweden-2,32,Fagersta HK,39
1981-82,17,5,16,2,0,EJC-A,5,Sweden,7
1982-83,18,23,50,14,0,Sweden,36,Brynas IF Gavle,37
1982-83,18,9,0,3,0,WJC-A,7,Sweden,12
1983-84,19,19,81,10,0,Sweden,34,Brynas IF Gavle,29
1983-84,19,4,12,3,0,WJC-A,7,Sweden,7
1983-84,19,2,6,1,0,Olympics,7,Sweden,3
1984-85,20,1,2,1,0,Can-Cup,8,Sweden,2
1984-85,20,3,18,6,0,WEC-A,10,Sweden,9
1986-87,22,0,0,0,0,RV-87,1,NHL All-Stars,0
1986-87,22,4,6,6,0,WEC-A,8,Sweden,10
1988-89,24,4,14,3,0,WEC-A,10,Sweden,7
1991-92,27,1,8,2,0,Can-Cup,6,Sweden,3
1994-95,30,10,14,5,0,Sweden,12,Malmo IF,15
1997-98,33,0,0,1,0,Olympics,4,Sweden,1
1999-00,35,16,28,13,0,Sweden,42,MIF Redhawks Malmo,29
2000-01,36,17,90,9,0,Sweden,50,MIF Redhawks Malmo,26
2001-02,37,8,40,7,0,Sweden,37,MIF Redhawks Malmo,15
