age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
20,,0.0,0,2,-3,NHL,3,0,1984-85,0,6,0,,0,0,,NYR,2
21,,7.7,4,6,-3,NHL,16,0,1985-86,1,52,4,,0,20,,NYR,10
22,,4.5,1,2,-8,NHL,6,0,1986-87,0,22,1,,0,20,,NYR,3
24,,25.0,1,2,-3,NHL,4,0,1988-89,0,12,3,,2,12,,NYR,5
25,,19.2,5,4,-5,NHL,10,0,1989-90,0,26,5,,0,19,,LAK,9
26,,12.5,1,4,1,NHL,10,0,1990-91,0,32,4,,3,14,,LAK,8
27,,0.0,0,3,-2,NHL,6,0,1991-92,0,13,0,,0,8,,LAK,3
28,,13.1,6,17,-2,NHL,0,0,1992-93,2,61,8,,2,12,,LAK,25
29,,0.0,0,0,-4,NHL,6,0,1993-94,0,10,0,,0,4,,PIT,0
30,,13.6,1,3,-5,NHL,12,0,1994-95,0,22,3,,2,16,,PIT,6
31,,9.1,4,2,-6,NHL,18,0,1995-96,1,44,4,,0,30,,PIT,6
32,SC,0.0,0,4,-3,NHL,0,0,1996-97,0,36,0,,0,24,,DET,4
34,,0.0,0,0,-2,NHL,4,0,1998-99,0,9,0,17:24,0,4,70,MDA,0
