bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,1,1,2.85,0,0,USHL,0,19,0,0,4,0,0,0,82,0,1995-96,Green Bay Gamblers,0,1,0,0,30,1727
0,1,0,3.21,0,0,USHL,0,20,0,0,21,0,0,0,86,0,1996-97,Green Bay Gamblers,7,0,1,19,30,1609
0,0,1,1.84,0,0,H-East,0,22,0,0,2,0,0,0,41,0,1998-99,U. of New Hampshire,3,1,1,18,22,1338
0,2,3,2.49,0,0,H-East,0,23,0,0,8,0,0,0,91,0,1999-00,U. of New Hampshire,8,3,6,22,37,2194
0,5,0,2.05,0,0,H-East,0,24,0,0,0,0,0,0,70,0,2000-01,U. of New Hampshire,12,0,5,17,34,2048
0,1,0,2.61,0,1059,AHL,0,25,0,970,21,0,0,0,89,.916,2001-02,Hamilton Bulldogs,12,0,8,13,37,2043
0,4,1,2.55,0,1064,AHL,0,26,0,973,4,0,0,0,91,.914,2002-03,Hamilton Bulldogs,13,1,3,19,38,2140
0,1,0,2.14,0,0,WC-A,0,27,0,0,0,0,0,0,10,0,2003-04,United States,0,0,1,4,5,280
0,0,0,2.99,0,0,Germany,0,28,0,0,0,0,0,0,31,0,2004-05,Grizzly Adams Wolfsburg,0,0,0,0,11,623
0,0,0,2.00,0,52,WC-A,0,28,0,46,0,0,0,0,6,.885,2004-05,United States,0,0,2,1,3,180
0,0,0,2.77,0,159,AHL,0,29,0,146,0,0,0,0,13,.918,2005-06,2 Teams,2,0,1,2,5,282
0,0,0,3.16,0,86,AHL,0,29,0,78,0,0,0,0,8,.907,2005-06,Hamilton Bulldogs,2,0,0,1,3,152
0,0,0,2.31,0,73,AHL,0,29,0,68,0,0,0,0,5,.932,2005-06,Hartford Wolf Pack,0,0,1,1,2,130
0,0,1,3.32,0,611,AHL,0,30,0,551,2,0,0,0,60,.902,2006-07,Syracuse Crunch,12,1,3,3,19,1085
0,2,0,2.21,0,484,AHL,0,31,0,445,2,0,0,0,39,.919,2007-08,Wilkes-Barre Penguins,7,0,0,11,18,1058
0,0,1,3.89,0,129,WC-A,0,34,0,115,0,0,0,0,14,.891,2010-11,United States,3,1,0,1,4,216
0,0,0,2.40,0,343,AHL,0,35,0,314,0,0,0,0,29,.915,2011-12,Grand Rapids Griffins,4,0,0,8,12,725
