goals_allowed_precentage,goals_saved_aboved_average,bad_start,year,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0,0,1985-86,11,49,0,0,0,0,0,0,New Haven Nighthawks,0,0,0,13.47,23,AHL,0,0,2,0,0,2
0,0,0,1986-87,19,427,0,0,0,0,0,0,New Haven Nighthawks,0,0,0,2.67,24,AHL,0,0,7,0,3,4
