year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1997-98,18,10,20,8,-6,WHL,18,Calgary Hitmen,18
1998-99,19,17,26,25,19,WHL,21,Calgary Hitmen,42
1999-00,20,7,18,15,13,WHL,13,Calgary Hitmen,22
2000-01,21,3,2,4,0,AHL,5,Syracuse Crunch,7
2001-02,22,5,2,8,0,AHL,10,Syracuse Crunch,13
2003-04,24,5,2,3,-3,AHL,7,Syracuse Crunch,8
2005-06,26,4,10,6,0,Swiss,6,SCL Tigers Langnau,10
2006-07,27,5,12,6,-4,AHL,13,Manitoba Moose,11
2007-08,28,1,4,4,0,AHL,6,Manitoba Moose,5
2008-09,29,2,6,2,0,Sweden,9,Skelleftea AIK,4
2009-10,30,0,6,5,0,Sweden,12,Skelleftea AIK,5
2010-11,31,1,2,2,-2,AHL,6,Oklahoma City Barons,3
2012-13,33,0,0,2,0,Finland,3,SaiPa Lappeenranta,2
