bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,1,0,2.63,0,0,AMHL,0,17,0,0,0,0,0,0,54,0,2000-01,Calgary Flames,8,0,3,11,21,1231
0,1,0,3.00,0,0,AJHL,0,18,0,0,0,0,0,0,65,0,2001-02,Camrose Kodiaks,9,0,1,13,24,1299
0,2,0,2.64,0,0,AJHL,0,19,0,0,0,0,0,0,113,0,2002-03,Camrose Kodiaks,16,0,2,28,48,2570
0,5,1,2.11,0,1186,WHL,0,20,0,1102,23,0,0,0,84,.929,2003-04,Moose Jaw Warriors,12,1,5,23,41,2385
0,0,0,6.15,0,15,AHL,0,21,0,11,0,0,0,0,4,.733,2004-05,Norfolk Admirals,1,0,0,0,1,39
0,2,1,2.68,0,1281,ECHL,0,21,0,1188,6,0,0,0,93,.927,2004-05,Greenville Grrrowl,15,1,1,19,35,2081
0,1,0,2.58,0,750,ECHL,0,22,0,687,8,0,0,0,63,.916,2005-06,Greenville Grrrowl,8,0,2,14,24,1466
0,0,0,3.39,0,256,AHL,0,23,0,228,4,0,0,0,28,.891,2006-07,Norfolk Admirals,3,0,0,4,10,495
0,3,0,2.00,0,203,ECHL,0,23,0,189,2,0,0,0,14,.931,2006-07,2 Teams,2,0,0,5,7,420
0,1,0,2.00,0,42,ECHL,0,23,0,38,0,0,0,0,4,.905,2006-07,Augusta Lynx,0,0,0,2,2,120
0,2,0,2.00,0,161,ECHL,0,23,0,151,2,0,0,0,10,.938,2006-07,Toledo Storm,2,0,0,3,5,300
0,0,0,2.82,0,166,AHL,0,24,0,150,6,0,0,0,16,.904,2007-08,Rockford IceHogs,3,0,0,2,8,341
0,1,1,2.83,0,870,ECHL,0,24,0,799,6,0,0,0,71,.918,2007-08,Pensacola Ice Pilots,9,1,5,10,26,1504
0,2,0,2.45,0,1095,AHL,0,25,0,1008,0,0,0,0,87,.921,2008-09,Rochester Americans,13,0,4,18,38,2127
0,1,0,3.02,0,0,ECHL,0,25,0,0,14,0,0,0,23,0,2008-09,Augusta Lynx,4,0,1,2,8,457
0,2,1,3.06,0,954,AHL,0,26,0,858,4,0,0,0,96,.899,2009-10,Binghamton Senators,13,1,2,13,36,1881
0,0,0,2.96,0,237,AHL,0,27,0,214,0,0,0,0,23,.903,2010-11,Binghamton Senators,5,0,0,3,9,466
0,1,0,2.59,0,114,ECHL,0,27,0,104,0,0,0,0,10,.912,2010-11,Elmira Jackals,1,0,0,3,4,232
0,0,0,2.82,0,34,ECHL,0,28,0,30,0,0,0,0,4,.882,2011-12,Las Vegas Wranglers,0,0,1,0,2,85
0,0,0,4.32,0,49,ECHL,0,29,0,40,2,0,0,0,9,.816,2012-13,Orlando Solar Bears,1,0,1,0,2,125
