pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Northern Michigan U.,1,0,3,WCHA,11,1988-89,18,2
12,Northern Michigan U.,14,0,24,WCHA,34,1989-90,19,10
18,Northern Michigan U.,30,0,49,WCHA,47,1990-91,20,19
43,Northern Michigan U.,44,0,75,WCHA,39,1991-92,21,31
22,Kansas City Blades,40,0,59,IHL,66,1992-93,22,19
36,United States,29,0,51,Nat-Tm,51,1993-94,23,22
2,United States,4,0,5,Olympics,8,1993-94,23,1
18,Kansas City Blades,9,0,21,IHL,21,1993-94,23,12
22,San Diego Gulls,39,0,63,IHL,68,1994-95,24,24
87,Orlando Solar Bears,79,0,109,IHL,77,1995-96,25,30
63,Orlando Solar Bears,65,0,91,IHL,80,1996-97,26,26
56,Orlando Solar Bears,61,22,85,IHL,76,1997-98,27,24
38,Orlando Solar Bears,43,-14,71,IHL,71,1998-99,28,28
87,Orlando Solar Bears,49,14,77,IHL,78,1999-00,29,28
34,Orlando Solar Bears,42,9,65,IHL,54,2000-01,30,23
36,Houston Aeros,37,11,51,AHL,63,2001-02,31,14
74,Eisbaren Berlin,32,0,54,Germany,50,2002-03,32,22
51,Eisbaren Berlin,24,0,39,Germany,45,2003-04,33,15
46,Eisbaren Berlin,27,0,40,Germany,47,2004-05,34,13
36,Eisbaren Berlin,30,0,44,Germany,50,2005-06,35,14
48,Eisbaren Berlin,40,0,54,Germany,51,2006-07,36,14
44,Eisbaren Berlin,30,0,45,Germany,39,2007-08,37,15
56,Eisbaren Berlin,28,0,45,Germany,52,2008-09,38,17
