average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,22,0,0,-1,1,0,0,0,0,1969-70,MTL,0,0,[],0.0,,1
,14,0,0,NHL,23,12,82,-18,66,1,0,1,0,1970-71,LAK,1,13,[],1.5,,64
,13,0,0,NHL,24,12,57,-32,66,1,0,0,0,1971-72,LAK,1,12,[],1.5,,64
,10,0,0,NHL,25,9,22,0,53,1,0,0,0,1972-73,TOT,1,9,[],1.9,,56
,5,0,0,NHL,25,5,16,-2,16,0,0,0,0,1972-73,LAK,0,5,[],0.0,,27
,5,0,0,NHL,25,4,6,2,37,1,0,0,0,1972-73,STL,1,4,[],2.7,,29
,19,0,0,WHA,27,0,32,-63,110,3,1,0,0,1974-75,MIB,4,15,[],3.6,,76
