even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,MNS,0,0,22,0,,NHL,0,1,,1985-86,2,0.0,,0,0,-1
1,3,MNS,1,13,25,0,,NHL,0,8,,1988-89,5,12.5,,0,4,-1
0,0,DET,0,0,27,0,,NHL,0,3,,1990-91,5,0.0,,0,0,-2
