assists,team,goals,year,games_played,points,pim,age,plus_minus,league
53,Saskatoon J\'s,32,1979-80,59,85,51,16,0,SJHL
3,Saskatoon Blades,2,1979-80,15,5,2,16,0,WHL
63,Saskatoon Blades,34,1980-81,72,97,50,17,0,WHL
87,Saskatoon Blades,64,1981-82,55,151,74,18,0,WHL
6,Canada,6,1981-82,7,12,2,18,0,WJC-A
16,Kamloops Jr. Oilers,7,1982-83,6,23,8,19,0,WHL
37,Moncton Alpines,19,1983-84,71,56,32,20,0,AHL
29,Nova Scotia Oilers,29,1984-85,48,58,65,21,0,AHL
32,Springfield Indians,18,1985-86,41,50,21,22,0,AHL
32,Canada,29,1986-87,51,61,70,23,0,Nat-Tm
34,Canada,19,1987-88,61,53,42,24,0,Nat-Tm
3,Canada,5,1987-88,8,8,6,24,0,Olympics
0,Canada,1,1991-92,6,1,4,28,0,WC-A
23,SC Bern,19,1992-93,36,42,70,29,0,Swiss
3,Canada,0,1992-93,3,3,11,29,0,Nat-Tm
40,Las Vegas Thunder,14,1993-94,59,54,49,30,0,IHL
15,Las Vegas Thunder,11,1994-95,43,26,38,31,0,IHL
1,EV Zug,0,1994-95,5,1,0,31,0,Swiss
32,Augsburger Panther,14,1995-96,48,46,73,32,0,Germany
