year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1986-87,17,1,2,3,0,WHL,4,Swift Current Broncos,4
1987-88,18,4,8,12,0,WHL,10,Swift Current Broncos,16
1988-89,19,1,47,11,0,WHL,12,Swift Current Broncos,12
1988-89,19,2,10,3,0,M-Cup,5,Swift Current Broncos,5
1989-90,20,1,2,4,0,AHL,6,Adirondack Red Wings,5
1990-91,21,1,2,0,0,AHL,2,Adirondack Red Wings,1
1991-92,22,2,12,5,0,AHL,16,Adirondack Red Wings,7
1992-93,23,4,10,6,0,IHL,12,Fort Wayne Komets,10
1993-94,24,1,8,4,0,AHL,9,Hershey Bears,5
1997-98,28,1,38,7,0,WCHL,5,Fresno\'s Fighting Falcons,8
1998-99,29,1,18,2,0,WCHL,7,Fresno\'s Fighting Falcons,3
1999-00,30,1,16,4,0,WCHL,4,Anchorage Aces,5
