pim,team,assists,plus_minus,points,league,games_played,year,age,goals
36,Dukla Trencin Jr.,25,0,56,Slovak-Jr.,51,1996-97,14,31
60,Dukla Trencin Jr.,40,0,97,Slovak-Jr.,52,1997-98,15,57
11,2 Teams,8,0,16,USHL,55,1998-99,16,8
9,Thunder Bay Flyers,7,0,15,USHL,38,1998-99,16,8
2,Rochester Mustangs,1,0,1,USHL,17,1998-99,16,0
33,Portland Winter Hawks,23,0,45,WHL,65,1999-00,17,22
4,Slovakia,5,-1,5,WJ18-A,6,1999-00,17,0
18,Portland Winter Hawks,21,0,53,WHL,46,2000-01,18,32
4,Slovakia,3,1,6,WJC-A,7,2000-01,18,3
52,Portland Winter Hawks,41,18,92,WHL,65,2001-02,19,51
29,Hamilton Bulldogs,15,0,20,AHL,56,2002-03,20,5
53,2 Teams,36,19,62,AHL,60,2003-04,21,26
32,Hamilton Bulldogs,33,19,58,AHL,55,2003-04,21,25
21,Hartford Wolf Pack,3,0,4,AHL,5,2003-04,21,1
46,Hartford Wolf Pack,22,2,42,AHL,69,2004-05,22,20
20,Manitoba Moose,15,3,29,AHL,39,2005-06,23,14
44,HC Fribourg-Gotteron,17,0,30,Swiss,37,2006-07,24,13
10,Manitoba Moose,9,-1,13,AHL,16,2007-08,25,4
40,HC Ocelari Trinec,10,0,27,CzRep,39,2008-09,26,17
6,HC Ocelari Trinec,5,0,9,CzRep,13,2009-10,27,4
18,HC Kometa Brno,10,0,24,CzRep,37,2010-11,28,14
8,HC Slovan Bratislava,6,0,11,Slovakia,20,2011-12,29,5
12,HC Kometa Brno,3,0,5,CzRep,25,2011-12,29,2
16,HC Skoda Plzen,8,0,23,CzRep,41,2012-13,30,15
