year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1979-80,18,1,32,8,0,WCHA,33,University of North Dakota,9
1980-81,19,4,48,8,0,WCHA,34,University of North Dakota,12
1980-81,19,0,12,0,0,WJC-A,5,United States,0
1981-82,20,4,42,17,0,WCHA,37,University of North Dakota,21
