average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,21,0,49,-5,1,0,0,0,0,1984-85,VAN,0,0,[],0.0,,9
,8,0,0,NHL,22,5,176,-13,48,2,1,0,0,1985-86,VAN,3,5,[],6.3,,57
,1,0,0,NHL,23,0,31,-3,7,0,1,0,0,1986-87,VAN,1,0,[],14.3,,15
,22,1,0,NHL,24,14,218,2,48,6,1,0,1,1987-88,TOT,7,15,[],14.6,,71
,17,1,0,NHL,24,11,186,-1,43,4,1,0,1,1987-88,VAN,5,12,[],11.6,,64
,5,0,0,NHL,24,3,32,3,5,2,0,0,0,1987-88,CGY,2,3,[],40.0,,7
,7,0,0,NHL,25,7,127,3,15,0,0,0,0,1988-89,STL,0,7,[],0.0,,41
,5,1,0,NHL,26,4,66,-4,11,1,0,0,0,1989-90,VAN,1,4,[],9.1,,25
,0,0,0,NHL,27,0,27,-3,5,0,0,0,0,1990-91,VAN,0,0,[],0.0,,7
,2,0,0,NHL,28,0,19,-4,11,2,0,0,0,1991-92,SJS,2,0,[],18.2,,10
