pim,team,assists,plus_minus,points,league,games_played,year,age,goals
6,Elmwood Millionaires,1,0,2,WJrHL,3,1930-31,18,1
20,Elmwood Millionaires,0,0,3,M-Cup,9,1930-31,18,3
15,Winnipeg Monarchs,0,0,1,WJrHL,4,1931-32,19,1
25,Winnipeg Monarchs,1,0,5,M-Cup,8,1931-32,19,4
4,Montreal Royals,0,0,0,MCHL,2,1933-34,21,0
22,Verdun Maple Leafs,4,0,8,MCHL,7,1935-36,23,4
0,New Haven Eagles,0,0,0,IAHL,2,1937-38,25,0
6,St-Jerome Papermakers,0,0,1,Al-Cup,4,1940-41,28,1
16,Montreal Sr. Canadiens,1,0,1,QSHL,6,1941-42,29,0
8,Montreal Sr. Canadiens,0,0,1,QSHL,4,1942-43,30,1
