pim,team,assists,plus_minus,points,league,games_played,year,age,goals
25,Wilbraham & Monson Titans,69,0,99,High-MA,20,1985-86,18,30
34,Providence College,12,0,27,H-East,32,1986-87,19,15
70,Providence College,16,0,25,H-East,33,1987-88,20,9
74,Providence College,32,0,46,H-East,32,1988-89,21,14
74,Providence College,24,0,36,H-East,31,1989-90,22,12
206,Binghamton Rangers,32,0,59,AHL,71,1990-91,23,27
112,Binghamton Rangers,23,0,42,AHL,69,1991-92,24,19
114,Binghamton Rangers,22,0,37,AHL,76,1992-93,25,15
82,Springfield Indians,19,0,28,AHL,67,1993-94,26,9
114,2 Teams,9,0,15,AHL,64,1994-95,27,6
74,Springfield Indians,5,0,8,AHL,34,1994-95,27,3
40,Hershey Bears,4,0,7,AHL,30,1994-95,27,3
182,Jacksonville Lizard Kings,34,0,62,ECHL,67,1995-96,28,28
0,Cincinnati Cyclones,1,0,1,IHL,4,1995-96,28,0
120,Jacksonville Lizard Kings,33,0,56,ECHL,64,1996-97,29,23
0,Albany River Rats,0,0,0,AHL,4,1996-97,29,0
137,Pee Dee Pride,30,6,42,ECHL,68,1997-98,30,12
103,Pee Dee Pride,18,23,39,ECHL,66,1998-99,31,21
