pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,St. Catharines Teepees,1,0,1,OHA-Jr.,3,1952-53,19,0
23,St. Catharines Teepees,3,0,3,OHA-Jr.,15,1953-54,20,0
34,St. Catharines Teepees,1,0,1,M-Cup,11,1953-54,20,0
12,Cleveland Barons,0,0,0,AHL,4,1954-55,21,0
38,Cleveland Barons,3,0,3,AHL,8,1955-56,22,0
8,Springfield Indians,1,0,1,AHL,10,1959-60,26,0
18,Springfield Indians,3,0,5,AHL,8,1960-61,27,2
8,Buffalo Bisons,3,0,3,AHL,11,1961-62,28,0
34,Buffalo Bisons,6,0,7,AHL,13,1962-63,29,1
9,Pittsburgh Hornets,3,0,3,AHL,5,1963-64,30,0
12,Buffalo Bisons,0,0,3,AHL,9,1964-65,31,3
