goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
1.5,0,NHL,7,DET,420,20,3,0,0,16,0,0,0,1,4,0,0,0,0,0,1949-50,0,2.29,0,[],0
0,0,NHL,0,DET,0,21,13,0,0,139,0,0,13,0,0,0,0,0,0,0,1950-51,0,1.99,2,"[{'link': '/awards/nhl_all_star.html#1951', 'name': None}, {'link': '/awards/calder.html#1951', 'name': None}]",0
0,0,NHL,0,DET,0,22,14,0,0,133,0,0,12,0,0,0,0,0,0,0,1951-52,0,0,2,"[{'link': '/awards/nhl_all_star.html#1952', 'name': None}, {'link': '/awards/voting-1952.html#hart', 'name': 'Hart-4'}, {'link': '/awards/vezina.html#1952', 'name': None}]",0
0,0,NHL,63,DET,3780,23,15,0,0,120,0,0,16,9,0,0,0,0,0,0,1952-53,0,0,5,"[{'link': '/awards/nhl_all_star.html#1953', 'name': None}, {'link': '/awards/vezina.html#1953', 'name': None}]",0
14.8,0,NHL,67,DET,4004,24,19,0,1,129,0,0,0,12,0,1,0,0,0,0,1953-54,0,1.93,31,"[{'link': '/awards/nhl_all_star.html#1954', 'name': None}]",0
15.6,0,NHL,68,DET,4040,25,17,0,1,132,0,0,11,0,0,1,0,0,0,0,1954-55,0,1.96,10,"[{'link': '/awards/nhl_all_star.html#1955', 'name': None}, {'link': '/awards/vezina.html#1955', 'name': None}]",0
10.3,0,NHL,68,BOS,4080,26,0,0,0,177,0,0,13,9,22,0,0,0,0,0,1955-56,0,2.60,20,[],0
6.6,0,NHL,34,BOS,2040,27,10,0,0,81,0,0,6,2,18,0,0,0,0,0,1956-57,0,2.38,14,"[{'link': '/awards/voting-1957.html#hart', 'name': 'Hart-4'}]",0
10.4,0,NHL,0,DET,0,28,29,0,0,206,0,0,0,3,29,0,0,0,0,0,1957-58,0,2.94,39,[],0
9.6,0,NHL,67,DET,4020,29,0,0,0,207,0,0,8,5,23,0,0,0,0,0,1958-59,0,3.09,12,"[{'link': '/awards/nhl_all_star.html#1959', 'name': None}, {'link': '/awards/voting-1959.html#hart', 'name': 'Hart-4'}]",0
10.9,0,NHL,58,DET,3480,30,20,0,0,155,0,0,0,5,24,0,0,0,0,0,1959-60,0,2.67,22,[],0
5.3,0,NHL,37,DET,2150,31,16,0,1,112,0,0,8,2,12,1,0,0,0,0,1960-61,0,3.13,8,[],0
5.9,0,NHL,43,DET,2580,32,21,0,0,141,0,0,8,5,14,0,0,0,0,0,1961-62,0,3.28,12,[],0
9.3,0,NHL,48,DET,2781,33,16,0,0,118,0,0,7,3,22,0,0,0,0,0,1962-63,0,2.55,14,"[{'link': '/awards/nhl_all_star.html#1963', 'name': None}, {'link': '/awards/voting-1963.html#hart', 'name': 'Hart-3'}]",0
9.2,0,NHL,53,DET,3140,34,20,0,0,138,0,0,7,5,25,0,0,0,0,0,1963-64,0,2.64,0,"[{'link': '/awards/voting-1964.html#hart', 'name': 'Hart-7'}]",0
7.0,0,NHL,36,TOR,2160,35,13,0,2,92,0,0,6,1,17,2,0,0,0,0,1964-65,0,2.56,24,"[{'link': '/awards/vezina.html#1965', 'name': None}]",0
3.9,0,NHL,27,TOR,1521,36,11,0,1,80,0,0,3,1,10,1,0,0,0,0,1965-66,0,3.16,12,[],0
4.2,0,NHL,28,TOR,1409,37,5,0,0,66,0,0,4,2,15,0,0,0,0,0,1966-67,0,2.81,2,[],0
4.2,0,NHL,36,LAK,1936,38,14,0,0,99,0,0,6,2,11,0,0,0,0,0,1967-68,0,3.07,0,[],0
2.1,0,NHL,13,DET,641,39,4,0,0,28,0,0,3,0,3,0,0,0,0,0,1968-69,0,2.62,0,[],0
1.1,0,NHL,8,NYR,412,40,1,0,1,20,0,0,2,1,3,1,0,0,0,0,1969-70,0,2.91,0,[],0
