pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Rouyn-Noranda Huskies,1,1,2,QMJHL,4,2001-02,16,1
2,Rouyn-Noranda Huskies,2,-5,2,QMJHL,4,2002-03,17,0
18,Rouyn-Noranda Huskies,4,1,7,QMJHL,11,2003-04,18,3
0,Shawinigan Cataractes,0,-2,0,QMJHL,3,2004-05,19,0
28,Bakersfield Condors,4,-1,8,ECHL,11,2005-06,20,4
8,Manitoba Moose,0,-1,0,AHL,5,2006-07,21,0
9,Bakersfield Condors,4,0,6,ECHL,6,2006-07,21,2
6,Manitoba Moose,0,1,1,AHL,6,2007-08,22,1
14,Manitoba Moose,4,0,9,AHL,13,2008-09,23,5
20,Manitoba Moose,0,-2,4,AHL,14,2010-11,25,4
2,Portland Pirates,1,0,2,AHL,1,2012-13,27,1
-2,Portland Pirates,0,0,0,AHL,2,2014-15,29,0
