bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,won,assists,ties,wins,games_played,minutes
0,0,1,2.22,0.77,145,NHL,0,28,0,134,2,0,0,93,11,.924,2006-07,MIN,4,,1,0,1,5,297
2,0,0,2.83,-2.40,170,NHL,6,29,.500,153,0,0,3,116,17,.900,2007-08,MIN,4,,0,0,2,6,361
