assists,year,games_played,points,goals,team,age,pim,plus_minus,league
11,1922-23,11,15,4,Hamilton Tigers,21,4,0,OHA-Sr.
11,1923-24,10,17,6,Hamilton Tigers,22,0,0,OHA-Sr.
