average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
,0,61,1,0,0,NHL,19,27,0,46,23,160,0,16,0,10,0,8,0,1989-90,STL,26,0,35,0,16.3,,79,"[{'link': '/awards/voting-1990.html#calder', 'name': 'Calder-4'}]"
,0,49,3,0,0,NHL,20,27,0,93,2,169,0,13,0,4,0,5,0,1990-91,STL,17,0,32,0,10.1,,78,[]
,0,77,5,4,0,NHL,21,25,0,100,-3,202,0,21,0,8,4,15,0,1991-92,PHI,33,0,44,0,16.3,,80,[]
,0,86,4,4,0,NHL,22,30,0,89,-8,206,0,20,0,13,2,17,0,1992-93,PHI,37,0,49,0,18.0,,81,[]
,0,97,4,1,0,NHL,23,42,0,85,-9,230,0,20,0,14,3,17,0,1993-94,PHI,35,0,62,0,15.2,,84,"[{'link': '/awards/voting-1994.html#selke', 'name': 'Selke-16'}]"
,0,39,2,1,0,NHL,24,14,0,33,-4,86,0,7,0,4,1,12,0,1994-95,PHI,12,0,27,0,14.0,,48,[]
,0,87,5,4,0,NHL,25,37,0,110,20,213,0,18,0,4,2,22,0,1995-96,PHI,26,0,61,0,12.2,,82,[]
,0,59,3,2,0,NHL,26,25,0,41,2,205,0,17,0,8,2,5,0,1996-97,PHI,27,0,32,0,13.2,,0,[]
,0,74,8,2,0,NHL,27,22,0,54,-2,205,0,24,0,10,2,14,0,1997-98,PHI,36,0,38,0,17.6,,82,"[{'link': '/awards/voting-1998.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1998.html#selke', 'name': 'Selke-13'}]"
21:29,0,74,3,0,0,NHL,28,27,0,47,3,191,0,14,0,10,1,22,0,1998-99,PHI,24,0,50,0,12.6,1762,82,"[{'link': '/awards/voting-1999.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-1999.html#selke', 'name': 'Selke-9'}]"
20:39,0,22,1,1,0,NHL,29,9,0,26,-13,87,0,4,0,4,0,4,0,1999-00,TOT,9,0,13,0,10.3,929,45,[]
20:50,0,8,0,0,0,NHL,29,2,0,4,-1,26,0,1,0,4,0,1,0,1999-00,PHI,5,0,3,0,19.2,250,12,[]
20:35,0,14,1,1,0,NHL,29,7,0,22,-12,61,0,3,0,0,0,3,0,1999-00,CAR,4,0,10,0,6.6,679,33,[]
22:07,0,56,5,1,0,NHL,30,23,0,47,-7,163,0,14,0,5,1,12,0,2000-01,CAR,20,0,36,0,12.3,1748,79,"[{'link': '/awards/voting-2001.html#selke', 'name': 'Selke-17'}]"
22:07,0,55,5,2,0,NHL,31,22,0,40,3,162,0,16,0,5,1,9,0,2001-02,CAR,23,0,32,0,14.2,1792,81,[]
23:46,0,37,0,1,0,NHL,32,9,0,37,-9,110,0,6,0,7,1,13,0,2002-03,CAR,14,0,23,0,12.7,1141,48,[]
21:23,0,38,1,0,0,NHL,33,22,0,28,0,141,0,11,0,1,1,3,0,2003-04,CAR,12,0,26,0,8.5,1668,78,"[{'link': '/awards/voting-2004.html#selke', 'name': 'Selke-49'}]"
24:18,0,70,5,2,0,NHL,35,20,0,68,8,198,0,10,0,19,3,16,0,2005-06,CAR,31,0,39,0,15.7,1895,78,"[{'link': '/awards/voting-2006.html#hart', 'name': 'Hart-10'}, {'link': '/awards/selke.html#2006', 'name': None}]"
23:19,0,82,5,2,0,NHL,36,32,0,46,7,181,0,15,0,9,3,21,0,2006-07,CAR,26,0,56,0,14.4,1819,78,"[{'link': '/awards/voting-2007.html#byng', 'name': 'Byng-36'}, {'link': '/awards/selke.html#2007', 'name': None}]"
22:27,234,51,4,0,38,NHL,37,20,851,38,0,151,58.3,13,609,6,0,12,31,2007-08,CAR,19,55,32,26,12.6,1325,59,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-24'}]"
18:58,228,51,1,1,35,NHL,38,16,908,36,-23,135,61.0,9,580,6,1,18,40,2008-09,CAR,16,76,35,40,11.9,1518,80,"[{'link': '/awards/voting-2009.html#byng', 'name': 'Byng-35'}, {'link': '/awards/voting-2009.html#selke', 'name': 'Selke-16'}]"
12:43,164,19,2,0,31,NHL,39,7,490,36,-29,95,58.5,7,348,2,0,3,27,2009-10,CAR,9,82,10,28,9.5,1017,80,"[{'link': '/awards/voting-2010.html#selke', 'name': 'Selke-54'}]"
