league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,79,0,20,92,21,0,,NYI,[],4.3,4,17,15,4,0,1992-93,,0,166,1,16
NHL,76,0,21,81,11,1,,NYI,[],1.2,1,10,-6,1,0,1993-94,,0,142,2,7
NHL,13,0,22,8,1,0,,NYI,[],0.0,0,1,-11,0,0,1994-95,,0,22,0,1
NHL,46,0,23,34,8,0,,NYI,[],2.9,1,7,-12,1,0,1995-96,,0,93,1,6
NHL,75,0,24,58,23,1,,TOT,[],3.4,2,21,17,2,0,1996-97,,0,100,2,18
NHL,18,0,24,12,5,0,,NYI,[],0.0,0,5,-7,0,0,1996-97,,0,16,1,4
NHL,57,0,24,46,18,1,,PIT,[],4.3,2,16,24,2,0,1996-97,,0,84,1,14
NHL,81,0,25,71,12,2,,PIT,"[{'link': '/awards/voting-1998.html#norris', 'name': 'Norris-12'}]",5.6,2,8,3,4,2,1997-98,,0,127,0,6
NHL,48,0,26,32,5,0,769,PIT,[],3.1,1,4,12,1,0,1998-99,16:01,0,70,0,4
NHL,73,1,27,76,15,1,1322,PIT,[],3.9,2,12,-12,3,0,1999-00,18:07,1,146,1,10
NHL,77,0,28,81,19,0,1481,PIT,"[{'link': '/awards/voting-2001.html#AS', 'name': 'AS-18'}]",3.7,2,16,11,3,0,2000-01,19:14,1,111,1,15
NHL,80,0,29,81,14,0,1634,TOT,[],2.5,2,12,0,2,0,2001-02,20:25,0,142,1,11
NHL,69,0,29,75,14,0,1417,PIT,[],2.7,2,12,-1,2,0,2001-02,20:32,0,123,1,11
NHL,11,0,29,6,0,0,217,COL,[],0.0,0,0,1,0,0,2001-02,19:44,0,19,0,0
NHL,80,1,30,84,14,2,1511,NYR,[],3.6,3,11,5,3,0,2002-03,18:54,0,85,0,9
NHL,44,0,31,29,10,0,721,NYR,[],3.4,1,9,11,1,0,2003-04,16:23,0,48,0,9
NHL,67,0,33,48,6,0,1171,NYR,[],0.0,0,6,7,0,0,2005-06,17:28,0,97,0,6
NHL,24,0,34,9,4,0,357,NYR,[],22.2,2,2,-1,2,0,2006-07,14:52,0,30,0,2
