year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1988-89,16,0,0,0,0,USSR,3,Dynamo Moscow,0
1989-90,17,0,0,0,0,USSR,1,Dynamo Moscow,0
1989-90,17,1,12,6,0,EJC-A,6,Soviet Union,7
1990-91,18,3,0,0,0,USSR-3,16,Dynamo Moscow 2,0
1990-91,18,0,10,1,0,USSR,17,Dynamo Moscow,1
1990-91,18,1,16,3,0,WJC-A,6,Soviet Union,4
1991-92,19,2,14,10,0,CIS,31,Dynamo Moscow,12
1991-92,19,2,8,1,0,CIS-3,8,Dynamo Moscow 2,3
1991-92,19,1,8,5,0,WJC-A,7,Russia,6
1991-92,19,0,2,2,0,Olympics,8,Russia,2
1991-92,19,2,4,1,0,WC-A,6,Russia,3
1992-93,20,1,8,3,0,CIS,7,Dynamo Moscow,4
1995-96,23,0,2,2,0,WC-A,8,Russia,2
1996-97,24,0,14,2,0,W-Cup,5,Russia,2
1997-98,25,0,6,2,0,Olympics,6,Russia,2
2001-02,29,1,4,0,3,Olympics,6,Russia,1
2004-05,32,0,8,1,0,W-Cup,4,Russia,1
2004-05,32,1,118,3,0,Russia,28,Ak Bars Kazan,4
2005-06,33,0,8,2,1,Olympics,8,Russia,2
2006-07,34,0,8,3,1,AHL,12,Hartford Wolf Pack,3
2007-08,35,1,4,0,1,AHL,4,Hartford Wolf Pack,1
2007-08,35,1,80,4,0,Russia,33,SKA St. Petersburg,5
2008-09,36,0,34,1,0,KHL,26,SKA St. Petersburg,1
