average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
7:24,0,8,0,0,0,NHL,22,5,0,18,0,21,0,3,0,0,0,0,0,2005-06,PHI,3,0,5,0,14.3,185,25,[]
8:14,0,11,0,0,0,NHL,23,5,0,0,-13,48,0,6,0,0,0,0,0,2006-07,PHI,6,0,5,0,12.5,519,63,[]
5:48,28,2,0,0,0,NHL,24,2,1,89,-9,16,20.0,0,4,0,0,0,2,2007-08,TOT,0,32,2,4,0.0,186,32,[]
5:29,19,0,0,0,0,NHL,24,0,1,62,-8,11,20.0,0,4,0,0,0,2,2007-08,PHI,0,25,0,4,0.0,126,23,[]
6:37,9,2,0,0,0,NHL,24,2,0,27,-1,5,0,0,0,0,0,0,0,2007-08,CHI,0,7,2,0,0.0,60,9,[]
8:31,133,15,0,0,11,NHL,25,4,0,161,1,80,0,11,0,0,0,0,12,2008-09,CHI,11,95,4,8,13.8,639,75,[]
8:20,113,16,2,0,6,NHL,26,9,0,120,9,68,0.0,7,1,0,0,0,12,2009-10,CHI,7,51,9,11,10.3,500,60,[]
10:38,137,17,1,0,28,NHL,27,10,0,120,4,84,0.0,7,2,0,0,0,21,2010-11,TOT,7,87,10,26,8.3,723,68,[]
12:15,72,10,1,0,9,NHL,27,7,0,77,4,41,0.0,3,2,0,0,0,13,2010-11,ATL,3,48,7,10,7.3,417,34,[]
9:02,65,7,0,0,19,NHL,27,3,0,43,0,43,0,4,0,0,0,0,8,2010-11,SJS,4,39,3,16,9.3,307,34,[]
8:32,121,13,3,0,17,NHL,28,5,0,107,-1,69,0.0,8,2,0,0,0,13,2011-12,EDM,8,73,5,17,11.6,538,63,[]
9:40,23,2,0,0,6,NHL,29,1,0,25,-4,14,0,1,0,0,0,0,3,2012-13,EDM,1,40,1,2,7.1,135,14,[]
7:13,11,1,0,0,2,NHL,30,1,1,2,1,4,50.0,0,1,0,0,0,2,2013-14,EDM,0,9,1,2,0.0,51,7,[]
