giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,12,0,20,0,0,9,3,0,0,90,MTL,0,0,[],22.2,2,1,1,2,0,0,2005-06,0,7:32,0,2,0,1
0,NHL,22,0,21,0,0,38,11,0,1,292,MTL,0,0,[],2.6,1,10,3,1,0,0,2006-07,0,13:17,0,6,0,9
26,NHL,78,5,22,2,277,156,53,102,4,1224,MTL,22,66.7,[],16.7,14,27,15,26,4,0,2007-08,22,15:41,12,29,0,23
37,NHL,74,2,23,3,322,169,41,124,9,1154,MTL,18,50.0,[],13.6,17,18,-7,23,3,0,2008-09,23,15:35,6,50,0,9
42,NHL,59,2,24,5,257,136,33,102,3,943,MTL,25,16.7,[],11.0,9,18,1,15,1,0,2009-10,17,15:59,6,32,0,15
38,NHL,81,6,25,2,363,196,45,140,6,1287,MTL,23,0.0,[],10.2,15,25,3,20,0,0,2010-11,26,15:53,5,36,0,19
37,NHL,72,5,26,14,236,122,36,112,1,1088,TOT,23,17.6,[],13.1,11,20,-1,16,3,0,2011-12,9,15:07,5,26,0,19
28,NHL,53,3,26,13,173,93,24,81,1,805,MTL,13,18.8,[],12.9,9,12,-8,12,3,0,2011-12,8,15:11,3,16,0,11
9,NHL,19,2,26,1,63,29,12,31,0,284,NSH,10,0.0,[],13.8,2,8,7,4,0,0,2011-12,1,14:56,2,10,0,8
