pim,team,assists,plus_minus,points,league,games_played,year,age,goals
11,Oshawa Generals,10,0,16,OHL,17,1982-83,16,6
0,Oshawa Generals,0,0,2,M-Cup,5,1982-83,16,2
15,Oshawa Generals,5,0,7,OHL,7,1983-84,17,2
0,Oshawa Generals,3,0,6,OHL,5,1984-85,18,3
16,Belleville Bulls,9,0,29,OHL,24,1985-86,19,20
0,New Haven Nighthawks,0,0,0,AHL,2,1986-87,20,0
14,Kalamazoo Wings,0,0,1,IHL,6,1990-91,24,1
12,Innsbrucker EV,9,0,12,Austria,6,1991-92,25,3
4,Brantford Smoke,11,0,13,ColHL,10,1992-93,26,2
14,HC Fassa,0,0,2,Italy,2,1993-94,27,2
8,Slough Jets,11,0,23,Britain-2,6,1994-95,28,12
12,Slough Jets,5,0,7,Britain,6,1995-96,29,2
19,Muskegon Fury,0,0,1,ColHL,2,1996-97,30,1
