year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2005-06,16,1,0,7,0,ON-Jr.B,48,Owen Sound Greys,8
2006-07,17,2,115,5,0,OHL,57,Owen Sound Attack,7
2007-08,18,13,190,11,-19,OHL,66,Owen Sound Attack,24
2008-09,19,15,197,20,22,OHL,64,2 Teams,35
2008-09,19,8,85,6,-1,OHL,26,Owen Sound Attack,14
2008-09,19,7,112,14,23,OHL,38,Windsor Spitfires,21
2009-10,20,2,155,3,-10,AHL,65,Providence Bruins,5
2010-11,21,7,158,12,3,AHL,78,Providence Bruins,19
2011-12,22,4,121,12,-1,AHL,69,Providence Bruins,16
2012-13,23,4,82,2,-5,AHL,37,Providence Bruins,6
2013-14,24,1,24,1,-2,AHL,25,Abbotsford Heat,2
