league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,67,2,22,109,19,3,679,MTL,[],8.3,6,10,5,9,0,2005-06,10:08,3,38,0,7
NHL,61,1,23,103,15,0,723,MTL,[],5.8,5,9,11,6,0,2006-07,11:51,1,48,0,9
