average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
9:09,0,0,0,0,0,NHL,20,0,0,5,-1,0,0,0,0,0,0,0,0,2003-04,FLA,0,0,0,0,0,18,2,[]
8:38,0,9,0,0,0,NHL,22,6,0,40,-11,59,0,3,0,0,0,0,0,2005-06,FLA,3,0,6,0,5.1,553,64,[]
10:34,0,9,0,1,0,NHL,23,3,0,66,-10,103,0,5,0,0,0,0,0,2006-07,FLA,6,0,3,0,5.8,835,79,[]
12:27,183,18,1,2,35,NHL,24,12,235,72,-12,113,51.1,3,225,0,1,0,12,2007-08,FLA,5,156,13,18,4.4,1008,81,[]
16:47,213,32,1,0,82,NHL,25,17,509,76,0,135,50.0,12,509,1,1,1,31,2008-09,FLA,13,202,19,19,9.6,1292,77,[]
15:24,140,17,1,0,72,NHL,26,15,158,53,-5,84,46.3,2,183,0,0,0,11,2009-10,FLA,2,158,15,5,2.4,924,60,[]
13:26,172,29,1,1,52,NHL,27,12,430,93,11,98,51.7,11,402,1,3,1,11,2010-11,BOS,13,119,16,18,13.3,1075,80,[]
12:48,131,16,0,0,53,NHL,28,8,344,80,-3,74,50.7,8,334,0,0,0,22,2011-12,BOS,8,107,8,18,10.8,998,78,[]
13:43,105,13,0,1,28,NHL,29,8,189,41,2,52,47.1,3,212,0,0,1,15,2012-13,BOS,4,71,9,8,7.7,658,0,[]
11:54,147,21,2,1,46,NHL,30,11,358,47,1,84,47.8,7,391,0,1,1,26,2013-14,BOS,8,134,13,10,9.5,976,82,[]
12:08,106,12,2,1,41,NHL,31,6,339,45,1,64,54.2,5,287,0,0,0,13,2014-15,BOS,6,119,6,12,9.4,849,70,[]
10:34,115,11,2,0,56,NHL,32,8,229,78,-6,58,47.5,3,253,0,0,0,14,2015-16,CBJ,3,100,8,11,5.2,866,82,[]
