bad_start,shutouts,awards,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,good_starts,age,good_start_precentages,saves,pim,goals,games_started,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,goalie_point_share,assists,ties,wins,games_played,minutes
0,1,"[{'link': '/awards/voting-1988.html#calder', 'name': 'Calder-8'}, {'link': '/awards/voting-1988.html#hart', 'name': 'Hart-8'}]",1,3.05,0,300,NHL,0,21,0,265,6,0,0,0,35,.883,1987-88,NJD,1,1.7,1,0,10,13,689
0,3,[],3,3.84,-10.15,1823,NHL,0,22,0,1593,54,0,0,105,0,.874,1988-89,NJD,0,9.0,3,9,22,62,3590
0,0,[],1,3.60,-2.29,1453,NHL,0,23,0,1278,38,0,0,101,175,.880,1989-90,NJD,22,7.6,1,6,22,52,2914
0,0,[],0,3.59,-12.27,875,NHL,0,24,0,763,18,0,0,112,112,.872,1990-91,NJD,12,3.8,0,8,8,35,1870
0,0,[],2,4.16,-13.10,1485,NHL,0,26,0,1301,25,0,0,108,184,.876,1992-93,HAR,27,6.8,2,3,16,50,2656
0,2,[],0,2.99,15.98,1458,NHL,0,27,0,1321,16,0,0,90,137,.906,1993-94,HAR,24,9.3,0,5,17,47,2750
0,0,"[{'link': '/awards/voting-1995.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1995.html#vezina', 'name': 'Vezina-8'}]",1,2.68,14.58,1233,NHL,0,28,0,1125,8,0,0,88,108,.912,1994-95,HAR,19,8.2,1,4,17,42,2418
0,4,[],6,3.11,16.61,2034,NHL,0,29,0,1844,16,0,0,92,190,.907,1995-96,HAR,28,12.5,6,6,28,66,3669
0,4,[],2,2.69,14.63,1560,NHL,0,30,0,1426,14,0,0,90,134,.914,1996-97,HAR,22,9.9,2,6,22,51,2985
0,2,[],2,2.95,-14.30,1362,NHL,0,31,0,1220,20,0,0,111,142,.896,1997-98,TOT,23,6.5,2,9,16,52,2885
0,1,[],1,2.80,-4.59,655,NHL,0,31,0,589,6,0,0,107,66,.899,1997-98,CAR,11,3.4,1,5,7,25,1415
0,0,[],1,3.51,-11.87,396,NHL,0,31,0,347,14,0,0,132,49,.876,1997-98,VAN,9,1.1,1,4,2,16,838
0,1,[],0,2.56,0,311,NHL,0,31,0,284,0,0,0,0,27,.913,1997-98,PHI,3,2.1,0,0,7,11,632
0,3,[],4,2.66,-1.25,1624,NHL,0,32,0,1473,27,0,0,101,151,.907,1998-99,FLA,24,9.3,4,14,21,59,3402
0,3,[],0,2.55,11.60,1230,NHL,0,33,0,1124,12,0,0,90,106,.914,1999-00,TOT,19,8.8,0,3,19,42,2492
0,0,[],0,2.58,0,208,NHL,0,33,0,190,2,0,0,0,18,.913,1999-00,FLA,5,1.5,0,0,2,7,418
0,3,[],0,2.55,9.71,1022,NHL,0,33,0,934,10,0,0,90,88,.914,1999-00,PHX,14,7.3,0,3,17,35,2074
0,4,"[{'link': '/awards/voting-2001.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2001.html#hart', 'name': 'Hart-12'}, {'link': '/awards/voting-2001.html#vezina', 'name': 'Vezina-6'}]",1,2.27,0,1766,NHL,0,34,0,1628,16,0,0,81,138,.922,2000-01,PHX,22,0,1,0,25,62,3644
0,5,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-2002.html#hart', 'name': 'Hart-4'}, {'link': '/awards/voting-2002.html#vezina', 'name': 'Vezina-3'}]",1,2.29,20.84,1711,NHL,0,35,0,1574,14,0,0,87,137,.920,2001-02,PHX,21,12.9,1,6,33,60,3587
0,2,[],0,2.12,13.61,632,NHL,0,36,0,588,4,0,0,76,44,.930,2002-03,PHX,6,5.4,0,2,12,22,1248
0,2,[],2,2.73,-3.05,1302,NHL,0,37,0,1183,8,0,0,103,119,.909,2003-04,TOT,20,7.6,2,7,16,47,2620
0,1,[],2,2.81,-2.69,913,NHL,0,37,0,829,8,0,0,103,84,.908,2003-04,PHX,15,5.3,2,5,10,32,1795
0,1,[],0,2.55,-0.36,389,NHL,0,37,0,354,0,0,0,101,35,.910,2003-04,PHI,5,2.3,0,2,6,15,825
0,2,[],1,2.80,-4.57,764,NHL,0,39,0,684,10,0,0,106,80,.895,2005-06,TBL,10,4.1,1,4,14,35,1713
0,1,[],1,3.11,-2.90,687,NHL,0,40,0,619,4,0,0,104,68,.901,2006-07,LAK,10,3.9,1,5,6,23,1310
