year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1953-54,16,0,0,2,0,OHA-Jr.,2,Hamilton Tiger Cubs,2
1954-55,17,5,19,13,0,OHA-Jr.,39,Hamilton Tiger Cubs,18
1955-56,18,1,2,1,0,OHA-Jr.,5,Hamilton Tiger Cubs,2
1956-57,19,17,20,42,0,OHA-Jr.,52,Hamilton Tiger Cubs,59
1957-58,20,34,37,56,0,OHA-Jr.,52,Hamilton Tiger Cubs,90
1958-59,21,33,35,34,0,WHL,64,Edmonton Flyers,67
1959-60,22,8,6,12,0,WHL,16,Edmonton Flyers,20
