goals_allowed_precentage,goalie_point_share,goals_saved_aboved_average,bad_start,year,awards,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
80,4.8,10.51,1,2007-08,[],42,1223,1,0,12,536,578,1,ANA,0,0,18,2.06,25,NHL,.927,.667,23,1,10,7
89,8.6,12.37,6,2008-09,[],99,2486,1,0,23,1118,1217,0,ANA,4,0,38,2.39,26,NHL,.919,.605,46,0,23,15
92,12.7,13.04,7,2009-10,[],152,3338,4,0,32,1708,1860,2,ANA,2,0,58,2.73,27,NHL,.918,.552,59,2,30,23
88,10.8,16.06,5,2010-11,[],114,2672,3,0,26,1379,1493,1,ANA,5,0,46,2.56,28,NHL,.924,.565,49,1,26,16
104,11.4,-7.26,14,2011-12,[],182,0,12,0,39,1839,2021,1,ANA,4,0,72,2.57,29,NHL,.910,.542,0,1,29,0
99,4.2,0.45,2,2012-13,"[{'link': '/awards/voting-2013.html#vezina', 'name': 'Vezina-9'}]",59,1498,4,2,14,616,675,1,ANA,1,0,25,2.36,30,NHL,.913,.560,26,1,15,6
103,7.7,-3.85,11,2013-14,[],120,2909,7,0,27,1228,1348,2,ANA,5,0,50,2.48,31,NHL,.911,.540,50,2,29,13
96,8.8,4.45,3,2014-15,[],113,2871,4,0,23,1263,1376,0,CGY,1,0,44,2.36,32,NHL,.918,.523,52,0,26,19
142,1.1,-23.32,8,2015-16,[],79,1351,1,0,7,575,654,0,CGY,1,0,23,3.51,33,NHL,.879,.304,26,0,9,11
