game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0,-1,0,0,27,26,4,0,2001-02,0,0,0,0,CHI,,8,,NHL
0,0,0,0,0,31,6,1,0,2005-06,0,0,0,0,MTL,,0,,NHL
