league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,5,0,22,5,0,0,30,DET,[],0.0,0,0,-1,0,0,2003-04,6:01,0,2,0,0
NHL,2,0,24,1,0,0,7,BOS,[],0.0,0,0,0,0,0,2005-06,3:32,0,0,0,0
