year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1996-97,17,1,0,0,0,Slovakia,12,HC Martimex ZTS Martin,1
1997-98,18,7,32,6,0,Slovak-Jr.,19,HC Martimex ZTS Martin Jr.,13
1997-98,18,0,24,5,0,Slovakia,23,HC Martimex ZTS Martin,5
1998-99,19,6,59,26,0,USHL,52,Des Moines Buccaneers,32
1998-99,19,0,4,1,0,WJC-A,6,Slovakia,1
1999-00,20,1,2,1,3,ECHL,4,Peoria Rivermen,2
1999-00,20,5,26,19,-3,AHL,64,Worcester IceCats,24
2000-01,21,2,71,7,17,AHL,50,Worcester IceCats,9
2001-02,22,0,0,0,-3,Olympics,4,Slovakia,0
2001-02,22,0,8,0,3,WC-A,9,Slovakia,0
2001-02,22,2,40,7,5,AHL,58,2 Teams,9
2001-02,22,2,36,5,5,AHL,50,Hartford Wolf Pack,7
2001-02,22,0,4,2,0,AHL,8,Milwaukee Admirals,2
2002-03,23,3,70,20,17,AHL,68,Milwaukee Admirals,23
2003-04,24,5,91,18,11,AHL,80,Binghamton Senators,23
2004-05,25,13,70,14,0,Germany,51,Grizzly Adams Wolfsburg,27
2005-06,26,6,102,13,0,Sweden,45,Mora IK,19
2006-07,27,3,140,4,0,Germany,26,Frankfurt Lions,7
2007-08,28,3,84,12,0,Germany,53,Frankfurt Lions,15
2008-09,29,0,8,0,0,Slovakia,4,MHC Martin ,0
2008-09,29,5,80,8,0,CzRep,43,HC Lasselsberger Plzen,13
2008-09,29,1,6,0,-4,WC-A,6,Slovakia,1
2009-10,30,1,46,3,0,KHL,29,Severstal Cherepovets,4
