assists,year,games_played,points,goals,team,age,pim,plus_minus,league
1,1984-85,6,2,1,Kelowna Wings,18,14,0,WHL
5,1985-86,9,7,2,Spokane Chiefs,19,28,0,WHL
8,1986-87,20,12,4,Medicine Hat Tigers,20,44,0,WHL
2,1986-87,5,2,0,Medicine Hat Tigers,20,11,0,M-Cup
0,1987-88,3,0,0,Sherbrooke Canadiens,21,7,0,AHL
0,1988-89,2,2,2,Sherbrooke Canadiens,22,8,0,AHL
