assists,year,games_played,points,goals,team,age,pim,plus_minus,league
8,1917-18,5,21,13,Regina Pats,15,7,0,RCJHL
0,1918-19,1,2,2,Regina Pats,16,6,0,RCJHL
6,1918-19,7,36,30,Regina Pats,16,6,0,M-Cup
0,1920-21,4,1,1,Regina Victorias,18,6,0,SSHL
1,1922-23,2,1,0,Regina Capitals,20,2,0,WCHL
0,1923-24,2,0,0,Regina Capitals,21,6,0,WCHL
0,1927-28,3,0,0,Kansas City Pla-Mors,25,2,0,AHA
1,1931-32,2,1,0,New Haven Eagles,29,6,0,Can-Am
