pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Calgary College,30,0,37,ACAC,24,1988-89,18,7
16,Yale University Bulldogs,4,0,6,ECAC,26,1989-90,19,2
14,Yale University Bulldogs,6,0,6,ECAC,17,1990-91,20,0
26,Yale University Bulldogs,13,0,18,ECAC,26,1991-92,21,5
32,Yale University Bulldogs,15,0,18,ECAC,30,1992-93,22,3
62,Richmond Renegades,16,0,18,ECHL,52,1993-94,23,2
6,P.E.I. Senators,1,0,1,AHL,6,1993-94,23,0
36,Canada,15,0,20,Nat-Tm,52,1994-95,24,5
4,Canada,0,0,0,WC-A,7,1994-95,24,0
55,Cleveland Lumberjacks,45,0,48,IHL,65,1995-96,25,3
75,Cleveland Lumberjacks,31,0,45,IHL,81,1996-97,26,14
73,Kentucky Thoroughblades,18,0,18,AHL,72,1997-98,27,0
48,Kentucky Thoroughblades,17,20,20,AHL,72,1998-99,28,3
30,Canada,20,0,25,Nat-Tm,49,1999-00,29,5
0,Canada,0,0,0,WC-A,1,1999-00,29,0
38,Schwenninger Wild Wings,21,0,24,Germany,60,2000-01,30,3
38,Schwenninger Wild Wings,11,0,13,Germany,60,2001-02,31,2
