giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,20,0,20,0,0,6,3,0,0,115,TBL,0,0,[],16.7,1,2,0,1,0,0,2006-07,0,5:46,0,2,0,2
0,NHL,4,0,21,7,3,1,0,1,0,8,TBL,0,12.5,[],0.0,0,0,0,0,1,0,2007-08,0,1:55,0,0,0,0
1,NHL,14,0,23,13,37,26,0,22,0,180,TBL,9,53.6,[],0.0,0,0,-5,0,15,0,2009-10,11,12:50,0,10,0,0
5,NHL,18,0,24,40,32,20,3,12,0,144,TBL,5,53.5,[],5.0,1,2,-2,1,46,0,2010-11,6,8:01,0,2,0,2
13,NHL,43,1,25,174,90,58,8,49,1,488,TOT,18,42.4,[],5.2,3,5,-1,3,128,0,2011-12,29,11:22,0,18,0,4
4,NHL,22,0,25,40,30,21,4,24,0,186,TBL,5,40.3,[],9.5,2,2,-3,2,27,0,2011-12,5,8:26,0,10,0,2
9,NHL,21,1,25,134,60,37,4,25,1,303,CGY,13,43.0,[],2.7,1,3,2,1,101,0,2011-12,24,14:25,0,8,0,2
0,NHL,15,0,26,51,33,22,1,22,0,161,CGY,4,53.2,[],0.0,0,1,-6,0,58,0,2012-13,9,10:45,0,10,0,1
9,NHL,14,0,27,40,33,14,2,30,0,159,CGY,5,47.4,[],14.3,1,0,0,2,36,1,2013-14,5,11:23,0,21,0,0
1,NHL,4,0,28,5,3,0,0,7,0,28,PHI,1,50.0,[],0,0,0,-4,0,5,0,2014-15,1,6:55,0,2,0,0
