age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
19,,25.0,1,0,-1,NHL,7,0,1981-82,0,4,1,,0,5,,CBH,1
20,,0,0,0,-1,NHL,2,0,1982-83,0,0,0,,0,0,,CBH,0
21,,14.3,1,0,-4,NHL,5,0,1983-84,1,7,1,,0,7,,CBH,1
22,,16.1,4,14,-5,NHL,15,0,1984-85,0,31,5,,1,24,,CBH,19
23,,0.0,0,0,-3,NHL,2,0,1985-86,0,1,0,,0,2,,CBH,0
24,,0.0,0,0,-3,NHL,4,0,1986-87,0,4,0,,0,5,,CHI,0
25,,12.5,0,0,-4,NHL,5,0,1987-88,0,8,1,,1,8,,CHI,1
26,,15.0,2,6,1,NHL,16,0,1988-89,0,20,3,,1,25,,CHI,9
27,,17.4,3,4,2,NHL,20,0,1989-90,0,23,4,,1,22,,CHI,8
28,,0.0,0,1,0,NHL,6,0,1990-91,0,5,0,,0,12,,CHI,1
29,,0.0,0,0,-10,NHL,7,0,1991-92,0,11,0,,0,2,,WIN,0
30,,0.0,0,0,0,NHL,4,0,1992-93,0,3,0,,0,2,,CHI,0
32,,14.3,2,1,-1,NHL,12,0,1994-95,0,14,2,,0,12,,PIT,3
33,SC,0.0,0,0,-4,NHL,8,0,1995-96,0,6,0,,0,19,,COL,0
