league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,38,0,20,36,7,0,,DET,[],5.6,2,5,4,2,0,1980-81,,0,53,0,5
NHL,3,0,21,1,0,0,,DET,[],0.0,0,0,1,0,0,1981-82,,0,0,0,0
NHL,33,1,22,18,3,0,,DET,[],11.1,2,1,-8,2,0,1982-83,,0,14,0,1
NHL,41,0,23,26,7,0,,DET,[],7.7,2,5,0,2,0,1983-84,,0,148,0,5
NHL,6,0,24,4,0,0,,PHI,[],0.0,0,0,-1,0,0,1984-85,,0,31,0,0
NHL,52,1,25,79,27,5,,TOT,[],11.4,7,18,-6,9,0,1985-86,,2,165,0,13
NHL,5,0,25,4,0,0,,PHI,[],0.0,0,0,1,0,0,1985-86,,0,12,0,0
NHL,47,1,25,75,27,5,,LAK,[],12.0,7,18,-7,9,0,1985-86,,2,153,0,13
NHL,45,1,26,30,3,0,,LAK,[],6.7,2,1,-15,2,0,1986-87,,0,158,0,1
NHL,53,0,27,29,8,0,,TOT,[],6.9,2,6,-14,2,0,1987-88,,0,176,0,6
NHL,32,0,27,20,4,0,,LAK,[],5.0,1,3,-10,1,0,1987-88,,0,113,0,3
NHL,21,0,27,9,4,0,,NYR,[],11.1,1,3,-4,1,0,1987-88,,0,63,0,3
NHL,20,0,28,8,1,0,,NYR,[],0.0,0,1,-3,0,0,1988-89,,0,84,0,1
