year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1976-77,16,12,84,18,0,ON-Jr.A,43,Weston Dodgers,30
1977-78,17,17,100,16,0,OMJHL,68,London Knights,33
1978-79,18,22,158,19,0,OMJHL,59,London Knights,41
1979-80,19,21,156,50,0,OMJHL,62,London Knights,71
1979-80,19,1,2,2,0,IHL,4,Kalamazoo Wings,3
1980-81,20,9,68,16,0,AHL,39,Adirondack Red Wings,25
1981-82,21,22,132,28,0,AHL,74,Adirondack Red Wings,50
1982-83,22,11,85,10,0,AHL,36,Adirondack Red Wings,21
1983-84,23,10,43,15,0,AHL,20,Adirondack Red Wings,25
1984-85,24,26,173,27,0,AHL,67,Hershey Bears,53
1985-86,25,5,68,10,0,AHL,20,Hershey Bears,15
1988-89,28,5,31,4,0,IHL,9,Denver Rangers,9
1989-90,29,21,198,26,0,IHL,69,Flint Spirits,47
1990-91,30,16,221,35,0,AHL,80,Binghamton Rangers,51
1991-92,31,7,115,10,0,AHL,49,Binghamton Rangers,17
1991-92,31,0,2,0,0,IHL,2,Phoenix Roadrunners,0
