goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.2,0,NHL,2,CGY,120,19,1,0,0,8,0,0,0,0,1,0,0,0,0,.857,1991-92,56,4.00,0,[],48
3.5,0,NHL,31,CGY,1614,21,7,108,4,85,0,-6.09,6,0,13,4,0,0,0,.887,1993-94,752,3.16,4,[],667
7.4,0,NHL,0,CGY,2463,22,14,92,1,107,0,9.32,6,3,22,1,0,0,0,.909,1994-95,1170,2.61,2,"[{'link': '/awards/voting-1995.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1995.html#vezina', 'name': 'Vezina-7'}]",1063
5.7,0,NHL,47,CGY,2570,23,21,104,2,119,0,-4.22,8,3,15,2,0,0,0,.895,1995-96,1130,2.78,4,[],1011
7.1,0,NHL,55,CGY,2979,24,23,105,2,141,0,-6.09,6,4,21,2,0,0,0,.900,1996-97,1416,2.84,16,[],1275
9.4,0,NHL,47,CAR,2685,25,21,84,0,97,0,18.98,3,3,21,0,0,0,0,.922,1997-98,1237,2.17,2,[],1140
3.5,0,NHL,25,CAR,1358,26,10,103,0,61,0,-1.99,6,2,7,0,0,0,0,.905,1998-99,640,2.70,0,[],579
5.8,0,NHL,28,FLA,1574,27,11,89,0,69,0,8.35,2,1,14,0,0,0,0,.915,1999-00,809,2.63,0,[],740
6.1,0,NHL,42,FLA,2354,28,23,110,1,130,0,-12.27,6,1,10,1,0,0,0,.893,2000-01,1217,3.31,6,[],1087
4.0,0,NHL,33,FLA,1683,29,16,114,1,90,0,-10.94,5,1,4,1,0,0,0,.895,2001-02,857,3.21,0,[],767
2.6,0,NHL,19,TOR,1143,30,10,115,0,59,0,-7.49,2,0,6,0,0,0,0,.896,2002-03,565,3.10,0,[],506
0.8,0,NHL,15,TOR,883,31,5,139,2,48,0,-13.45,2,1,6,2,0,0,0,.876,2003-04,388,3.26,2,[],340
