won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,7,CGY,434,22,4,134,0,26,0,-6.54,0,1,3,0,0,0,0,.856,1994-95,181,3.59,0,155
,0,NHL,2,CGY,83,23,1,0,0,9,0,0,0,0,0,0,0,0,0,.775,1995-96,40,6.51,0,31
,0,NHL,1,TOR,33,31,0,0,0,1,0,0,0,0,0,0,0,0,0,.909,2003-04,11,1.82,0,10
