league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,10,0,20,0,2,0,,DET,[],0,0,1,0,1,0,1942-43,,0,4,0,0
NHL,43,0,21,0,18,0,,DET,[],0,0,14,0,4,0,1943-44,,0,6,0,0
NHL,0,0,22,0,21,0,,DET,[],0,0,14,0,7,0,1944-45,,0,10,0,0
NHL,48,0,23,0,21,0,,DET,[],0,0,10,0,11,0,1945-46,,0,6,0,0
NHL,44,0,24,0,22,0,,DET,"[{'link': '/awards/nhl_all_star.html#1947', 'name': None}, {'link': '/awards/voting-1947.html#byng', 'name': 'Byng-4'}]",0,0,17,0,5,0,1946-47,,0,6,0,0
NHL,58,0,25,0,22,0,,DET,"[{'link': '/awards/nhl_all_star.html#1948', 'name': None}]",0,0,16,0,6,0,1947-48,,0,17,0,0
NHL,0,0,26,0,23,0,,DET,"[{'link': '/awards/nhl_all_star.html#1949', 'name': None}, {'link': '/awards/byng.html#1949', 'name': None}]",0,0,17,0,6,0,1948-49,,0,0,0,0
NHL,70,0,27,0,25,0,,BOS,"[{'link': '/awards/voting-1950.html#byng', 'name': 'Byng-4'}]",0,0,17,0,8,0,1949-50,,0,4,0,0
NHL,0,0,28,0,29,0,,BOS,"[{'link': '/awards/nhl_all_star.html#1951', 'name': None}, {'link': '/awards/voting-1951.html#byng', 'name': 'Byng-3'}, {'link': '/awards/voting-1951.html#hart', 'name': 'Hart-7'}]",0,0,24,0,5,0,1950-51,,0,12,0,0
NHL,69,0,29,0,19,0,,BOS,[],0,0,17,0,2,0,1951-52,,0,6,0,0
NHL,69,0,30,0,18,0,,BOS,"[{'link': '/awards/nhl_all_star.html#1953', 'name': None}, {'link': '/awards/voting-1953.html#byng', 'name': 'Byng-4'}]",0,0,16,0,2,0,1952-53,,0,6,0,0
NHL,45,0,31,0,17,0,,BOS,[],0,0,17,0,0,0,1953-54,,0,6,0,0
NHL,68,0,32,0,22,0,,BOS,[],0,0,20,0,2,0,1954-55,,0,8,0,0
NHL,70,0,33,0,25,0,,BOS,[],0,0,22,0,3,0,1955-56,,0,4,0,0
