league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,18,0,23,14,2,0,,PIT,[],0.0,0,2,-9,0,0,1970-71,,0,29,0,2
NHL,54,0,24,49,6,0,,PIT,[],4.1,2,4,-14,2,0,1971-72,,0,47,0,4
NHL,6,0,25,6,1,0,,TOT,[],0.0,0,1,2,0,0,1972-73,,0,4,0,1
NHL,3,0,25,4,0,0,,PIT,[],0.0,0,0,-1,0,0,1972-73,,0,0,0,0
NHL,3,0,25,2,1,0,,NYR,[],0.0,0,1,3,0,0,1972-73,,0,4,0,1
NHL,63,0,26,82,24,7,,TOT,[],4.9,3,20,7,4,0,1973-74,,1,55,1,12
NHL,12,0,26,6,4,0,,NYR,[],16.7,1,3,4,1,0,1973-74,,0,6,1,2
NHL,51,0,26,76,20,7,,LAK,[],3.9,2,17,3,3,0,1973-74,,1,49,0,10
NHL,74,0,27,84,25,9,,LAK,[],2.4,2,23,41,2,0,1974-75,,0,57,0,14
NHL,70,0,28,79,13,5,,LAK,[],5.1,2,9,10,4,0,1975-76,,2,36,0,4
NHL,39,1,29,18,2,0,,LAK,[],5.6,1,1,-7,1,0,1976-77,,0,28,0,1
NHL,42,0,30,21,8,0,,VAN,[],4.8,1,7,-7,1,0,1977-78,,0,36,0,7
