age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
25,,0,0,0,0,NHL,1,0,1972-73,0,0,0,,0,2,,NYR,0
26,,0.0,0,1,-1,NHL,5,0,1973-74,0,7,0,,0,0,,LAK,1
27,,0.0,0,1,-2,NHL,3,0,1974-75,0,3,0,,0,4,,LAK,1
28,,0.0,0,0,0,NHL,9,0,1975-76,0,3,0,,0,4,,LAK,0
