year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,22,3,0,1,0,ECHL,5,Bakersfield Condors,4
2004-05,22,0,0,0,0,AHL,3,Manchester Monarchs,0
2005-06,23,0,2,0,-2,AHL,7,Manchester Monarchs,0
2006-07,24,4,8,4,6,AHL,11,Wilkes-Barre Penguins,8
2007-08,25,8,6,5,-1,AHL,23,Wilkes-Barre Penguins,13
2008-09,26,0,2,2,-3,AHL,9,Wilkes-Barre Penguins,2
2009-10,27,4,6,8,0,Germany,14,Augsburger Panther,12
2010-11,28,2,2,1,0,Germany,9,DEG Metro Stars Dusseldorf,3
2011-12,29,0,4,7,0,Germany,7,DEG Metro Stars Dusseldorf,7
2012-13,30,1,0,1,0,Germany,3,Thomas Sabo Ice Tigers Nurnberg,2
