average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
15:58,29,1,0,0,3,NHL,23,0,0,4,-3,19,0,0,0,1,0,0,0,2007-08,DET,1,9,0,9,5.3,128,8,[]
17:40,46,4,0,0,12,NHL,24,3,0,15,-1,25,0,1,0,0,0,0,0,2008-09,DET,1,28,3,9,4.0,336,19,[]
16:42,142,13,1,1,47,NHL,25,9,0,44,-15,55,0,3,0,0,0,0,13,2009-10,DET,4,93,9,50,7.3,1036,62,[]
18:50,176,15,0,0,37,NHL,26,12,0,87,8,89,0,2,0,1,0,0,16,2010-11,DET,3,107,12,56,3.4,1394,74,[]
17:05,135,11,0,0,43,NHL,27,10,0,47,16,63,0,1,0,0,0,0,9,2011-12,DET,1,128,10,42,1.6,1179,69,[]
21:19,90,13,1,0,40,NHL,28,10,0,29,6,34,0,3,0,0,0,0,8,2012-13,DET,3,67,10,30,8.8,960,45,[]
21:15,124,11,0,0,46,NHL,29,9,0,34,2,66,0,1,0,0,1,0,14,2013-14,DET,1,91,10,35,1.5,1020,48,[]
19:35,179,15,0,0,55,NHL,30,11,0,70,-5,82,0,3,0,0,1,0,13,2014-15,DET,3,114,12,58,3.7,1606,82,[]
18:32,154,15,0,0,48,NHL,31,12,0,56,2,68,0,3,0,0,0,0,14,2015-16,DET,3,121,12,61,4.4,1316,71,[]
19:13,95,9,0,0,36,NHL,32,8,0,63,-2,43,0,1,0,0,0,0,9,2016-17,DET,1,86,8,27,2.3,980,51,[]
