bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,5.22,0,0,QAAA,0,16,0,0,0,0,0,0,18,0,1981-82,Richileau Selectes,2,0,0,0,2,207
0,0,0,4.66,0,0,QAAA,0,17,0,0,0,0,0,0,23,0,1982-83,Richileau Selectes,3,0,0,2,5,296
0,0,0,6.19,0,0,QMJHL,0,18,0,0,0,0,0,0,16,0,1983-84,Drummondville Voltigeurs,2,0,0,0,3,155
0,0,0,3.97,0,0,QMJHL,0,19,0,0,0,0,0,0,51,0,1984-85,Chicoutimi Sagueneens,6,0,0,8,14,770
0,0,0,3.83,0,0,QMJHL,0,20,0,0,0,0,0,0,37,0,1985-86,Chicoutimi Sagueneens,5,0,0,4,9,580
0,0,0,3.67,0,0,AHL,0,23,0,0,0,0,0,0,11,0,1988-89,Moncton Hawks,2,0,0,1,3,180
0,0,0,2.85,0,0,AHL,0,28,0,0,0,0,0,0,30,0,1993-94,Adirondack Red Wings,4,0,0,6,11,632
0,1,0,2.97,0,0,ECHL,0,29,0,0,0,0,0,0,23,0,1994-95,Roanoke Express,4,0,0,4,8,464
0,0,0,2.54,0,0,IHL,0,29,0,0,0,0,0,0,14,0,1994-95,Detroit Vipers,3,0,0,2,5,331
0,0,0,3.10,0,0,ECHL,0,30,0,0,0,0,0,0,6,0,1995-96,Roanoke Express,2,0,0,0,2,116
0,1,0,3.81,0,0,WPHL,0,31,0,0,0,0,0,0,43,0,1996-97,Central Texas Stampede,6,0,0,5,11,678
0,0,0,2.00,0,0,ECHL,0,32,0,0,0,0,0,0,4,0,1997-98,Roanoke Express,0,0,0,2,2,120
0,1,0,1.88,0,336,ECHL,0,33,0,317,8,0,0,0,19,.943,1998-99,Roanoke Express,4,0,0,6,10,608
0,0,0,3.05,0,46,ECHL,0,34,0,40,0,0,0,0,6,.870,1999-00,Roanoke Express,2,0,0,0,2,118
0,0,0,2.65,0,181,ECHL,0,35,0,166,2,0,0,0,15,.917,2000-01,Roanoke Express,3,0,0,2,5,339
0,0,0,2.98,0,60,ECHL,0,36,0,53,0,0,0,0,7,.883,2001-02,Roanoke Express,2,0,0,1,3,141
0,0,0,2.98,0,318,ECHL,0,37,0,294,0,0,0,0,24,.925,2002-03,Greensboro Generals,4,0,0,4,8,483
