game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
0,-1,29,0,30,2,1997-98,2,0,5,1,,NHL,17.2,0,19,12,[],7,4,,PIT
0,1,27,0,22,5,1999-00,4,0,2,0,9:51,NHL,7.4,1,21,0,[],7,2,217,PIT
0,0,1,0,1,0,2002-03,0,0,0,0,8:16,NHL,0.0,0,24,0,[],0,0,8,CGY
