bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
0,NEJHL,36,Philadelphia Jr. Flyers,2160,17,10,0,0,94,0,0,3,0,23,0,0,0,0,0,1983-84,0,2.61,0,0
0,High-NY,24,Northwood Huskies,1374,18,0,0,0,52,0,0,0,2,0,0,0,0,0,0,1984-85,0,2.27,0,0
0,WJC-A,3,United States,43,18,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1984-85,0,8.37,0,0
0,WCHA,24,University of Wisconsin,1394,19,9,0,0,92,0,0,0,1,14,0,0,0,0,0,1985-86,0,3.96,0,0
0,WJC-A,4,United States,208,19,1,0,0,9,0,0,0,0,3,0,0,0,0,0,1985-86,0,2.60,0,0
0,WEC-A,1,United States,53,19,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1985-86,0,5.66,0,0
0,WCHA,36,University of Wisconsin,2136,20,16,0,0,126,0,0,1,0,19,0,0,0,0,0,1986-87,0,3.54,0,0
0,WEC-A,2,United States,80,20,2,0,0,8,0,0,0,0,0,0,0,0,0,0,1986-87,0,6.00,0,0
0,Nat-Tm,29,United States,1559,21,7,0,0,86,0,0,2,0,17,0,0,0,0,0,1987-88,0,3.31,0,0
0,Olympics,4,United States,230,21,2,0,0,15,0,0,0,0,2,0,0,0,0,0,1987-88,0,3.91,0,0
0,IHL,22,Colorado Rangers,1298,21,5,0,0,68,0,0,0,1,16,0,0,0,0,0,1987-88,0,3.14,0,0
0,IHL,57,Denver Rangers,3031,22,26,0,0,217,0,0,0,1,23,0,0,0,0,0,1988-89,0,4.30,0,0
0,IHL,13,Flint Spirits,782,23,4,0,0,49,0,0,2,0,7,0,0,0,0,0,1989-90,0,3.76,0,0
0,Can-Cup,7,United States,420,25,3,0,0,22,0,0,0,0,4,0,0,0,0,0,1991-92,0,3.14,0,0
0,AHL,5,Binghamton Rangers,305,26,0,0,0,6,0,0,1,0,4,0,0,0,0,0,1992-93,0,1.18,0,0
0,WC-A,4,United States,237,26,1,0,0,13,0,0,2,0,1,0,0,0,0,0,1992-93,0,3.29,0,0
0,W-Cup,6,United States,370,30,2,0,0,15,0,0,0,0,4,0,0,0,0,0,1996-97,0,2.43,0,0
0,Olympics,4,United States,237,31,3,0,0,14,0,0,0,0,1,0,0,0,0,0,1997-98,0,3.54,0,0
0,Olympics,4,United States,240,35,1,0,0,9,0,0,1,1,2,0,0,0,0,.932,2001-02,132,2.25,0,123
