goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
4.9,0,NHL,23,NYR,1320,23,5,81,3,66,0,15.54,5,0,12,3,0,0,0,.904,1989-90,686,3.00,0,"[{'link': '/awards/voting-1990.html#vezina', 'name': 'Vezina-7'}]",620
9.6,0,NHL,45,NYR,2596,24,13,85,1,135,0,23.66,7,0,21,1,0,0,0,.903,1990-91,1392,3.12,4,"[{'link': '/awards/voting-1991.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-1991.html#calder', 'name': 'Calder-4'}, {'link': '/awards/voting-1991.html#vezina', 'name': 'Vezina-3'}]",1257
7.8,0,NHL,41,NYR,2298,25,12,88,0,119,0,15.77,2,3,23,0,0,0,0,.901,1991-92,1205,3.11,6,"[{'link': '/awards/voting-1992.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1992.html#byng', 'name': 'Byng-21'}, {'link': '/awards/voting-1992.html#vezina', 'name': 'Vezina-8'}]",1086
6.4,0,NHL,38,NYR,2105,26,19,99,5,134,0,1.80,3,1,13,5,0,0,0,.886,1992-93,1180,3.82,2,[],1046
11.7,0,NHL,68,NYR,3710,27,12,86,0,159,0,25.46,6,5,0,0,0,0,0,.910,1993-94,1758,2.57,2,"[{'link': '/awards/voting-1994.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1994.html#hart', 'name': 'Hart-10'}, {'link': '/awards/voting-1994.html#vezina', 'name': 'Vezina-6'}]",1599
4.0,0,NHL,35,NYR,1993,28,17,110,0,97,0,-9.11,2,2,14,0,0,0,0,.890,1994-95,884,2.92,2,[],787
8.1,0,NHL,41,NYR,2396,29,13,86,1,107,0,17.03,3,3,24,1,0,0,0,.912,1995-96,1221,2.68,4,[],1114
13.0,0,NHL,61,NYR,3598,30,22,87,0,161,0,24.31,6,4,33,0,0,0,0,.917,1996-97,1945,2.68,4,"[{'link': '/awards/voting-1997.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-1997.html#hart', 'name': 'Hart-19'}, {'link': '/awards/voting-1997.html#vezina', 'name': 'Vezina-5'}]",1784
10.4,0,NHL,0,NYR,4143,31,31,104,1,0,0,-6.98,0,0,21,1,0,0,0,.903,1997-98,1888,2.66,2,[],1704
11.6,0,NHL,68,NYR,3878,32,30,97,0,170,0,5.02,8,4,27,0,0,0,0,.910,1998-99,1898,2.63,0,[],1728
11.1,0,NHL,61,NYR,3622,33,0,100,0,173,0,0.53,8,0,22,0,0,0,0,.905,1999-00,1815,2.87,4,[],1642
6.7,0,NHL,45,NYR,2635,34,21,111,0,144,0,-14.08,3,0,20,0,0,0,0,.893,2000-01,1343,3.28,0,[],1199
10.0,0,NHL,55,NYR,3195,35,26,102,0,157,0,-2.48,4,2,24,0,0,0,0,.906,2001-02,1675,2.95,4,[],1518
1.5,0,NHL,13,NYR,694,36,6,113,0,34,0,-4.01,1,0,5,0,0,0,0,.897,2002-03,329,2.94,0,[],295
