pim,team,assists,plus_minus,points,league,games_played,year,age,goals
18,University of Minnesota,17,0,40,WCHA,28,1965-66,19,23
23,University of Minnesota,10,0,27,WCHA,29,1966-67,20,17
31,University of Minnesota,29,0,41,WCHA,31,1967-68,21,12
6,United States,1,0,2,WEC-A,10,1968-69,22,1
4,United States,1,0,4,Nat-Tm,6,1969-70,23,3
4,United States,7,0,18,WEC-B,7,1969-70,23,11
5,Muskegon Mohawks,1,0,3,IHL,4,1969-70,23,2
4,United States,3,0,10,WEC-A,10,1970-71,24,7
37,Cleveland Barons,11,0,21,AHL,56,1971-72,25,10
47,Cleveland/Jacksonville Barons,50,0,76,AHL,75,1972-73,26,26
2,New Haven Nighthawks,2,0,3,AHL,2,1973-74,27,1
20,Portland Buckaroos,15,0,26,WHL,21,1973-74,27,11
2,Johnstown Jets,7,0,8,NAPro,7,1974-75,28,1
17,United States,4,0,5,WEC-A,10,1975-76,29,1
