assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Skelleftea AIK HK,0,1995-96,7,0,0,18,0,Sweden-2
4,Skelleftea AIK HK Jr.,4,1996-97,9,8,0,19,0,Swe-Jr.
1,Skelleftea AIK HK,1,1996-97,12,2,10,19,0,Sweden-2
0,Skelleftea AIK HK Jr.,0,1997-98,1,0,2,20,0,Swe-Jr.
3,Skelleftea AIK HK,2,1997-98,16,5,0,20,0,Sweden-2
28,Skelleftea AIK HK,15,1998-99,36,43,74,21,0,Sweden-2
17,Lulea HF,9,1999-00,48,26,46,22,0,Sweden
19,Lulea HF,9,2000-01,46,28,68,23,0,Sweden
7,Lulea HF,11,2001-02,47,18,38,24,0,Sweden
21,Cincinnati Mighty Ducks,14,2002-03,50,35,62,25,-3,AHL
22,Djurgardens IF Stockholm,12,2003-04,48,34,94,26,3,Sweden
1,Sweden,1,2003-04,8,2,6,26,0,WC-A
21,Timra IK,14,2004-05,46,35,92,27,0,Sweden
4,Sweden,3,2004-05,9,7,10,27,0,WC-A
25,Timra IK,13,2006-07,54,38,74,29,0,Sweden
2,Sweden,3,2006-07,8,5,18,29,0,WC-A
6,Timra IK,7,2007-08,27,13,50,30,0,Sweden
2,Timra IK,0,2008-09,11,2,8,31,0,Sweden
4,CSKA Moscow,1,2008-09,31,5,24,31,0,KHL
16,Lulea HF,2,2009-10,48,18,63,32,0,Sweden
4,Karpat Oulu,2,2010-11,18,6,16,33,0,Finland
12,Timra IK,9,2011-12,53,21,72,34,0,Sweden
5,Timra IK,1,2011-12,9,6,14,34,0,Sweden-Q
12,Timra IK,6,2012-13,52,18,34,35,0,Sweden
1,Timra IK,2,2012-13,9,3,0,35,0,Sweden-Q
