year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1967-68,18,24,85,27,0,WCJHL,57,Edmonton Oil Kings,51
1968-69,19,9,60,16,0,WCJHL,41,Edmonton Oil Kings,25
1969-70,20,17,55,22,0,CHL,62,Oklahoma City Blazers,39
1970-71,21,12,32,12,0,AHL,43,Hershey Bears,24
1971-72,22,12,61,19,0,AHL,75,Richmond Robins,31
1972-73,23,12,96,19,0,AHL,70,Richmond Robins,31
1973-74,24,17,41,11,0,WHL,47,Denver Spurs,28
1973-74,24,0,25,5,0,AHL,18,Richmond Robins,5
1974-75,25,19,27,9,0,CHL,31,Denver Spurs,28
1975-76,26,44,50,29,0,CHL,75,Salt Lake Golden Eagles,73
1976-77,27,8,12,10,0,CHL,19,Salt Lake Golden Eagles,18
1977-78,28,14,35,11,0,AHL,45,New Haven Nighthawks,25
