won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
,0,NHL,1,TOR,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,2001-02,5,0.00,0,5
SC,0,NHL,2,NJD,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,2002-03,8,0.00,0,8
